,condition,prob
1362,noURL,1.0
1363,noURL,0.95
1364,noURL,0.9
1365,noURL,0.95
1366,noURL,0.1
1367,noURL,0.95
1368,noURL,0.95
1369,noURL,0.95
1370,noURL,0.95
1371,noURL,0.9
1372,noURL,1.0
1373,noURL,1.0
1374,noURL,1.0
1375,noURL,1.0
1376,noURL,0.99
1377,noURL,0.99
1378,noURL,1.0
1379,noURL,1.0
1380,noURL,1.0
1381,noURL,0.95
1382,noURL,1.0
1383,noURL,0.85
1384,noURL,1.0
1385,noURL,1.0
1386,noURL,1.0
1387,noURL,1.0
1388,noURL,0.99
1389,noURL,0.99
1390,noURL,0.99
1391,noURL,1.0
1392,noURL,0.99
1393,noURL,0.95
1394,noURL,1.0
1395,noURL,0.99
1396,noURL,1.0
1397,noURL,0.95
1398,noURL,0.99
1399,noURL,1.0
1400,noURL,0.05
1401,noURL,0.05
1402,noURL,0.05
1403,noURL,0.05
1404,noURL,0.05
1405,noURL,0.05
1406,noURL,0.1
1407,noURL,0.05
1408,noURL,0.05
1409,noURL,0.05
1410,noURL,0.1
1411,noURL,0.1
1412,noURL,0.1
1413,noURL,0.05
1414,noURL,0.1
1415,noURL,0.1
1416,noURL,0.1
1417,noURL,0.05
1418,noURL,0.05
1419,noURL,0.05
1420,noURL,0.1
1421,noURL,0.95
1422,noURL,0.1
1423,noURL,0.05
1424,noURL,0.05
1425,noURL,0.99
1426,noURL,1.0
1427,noURL,0.95
1428,noURL,0.95
1429,noURL,0.95
1430,noURL,0.95
1431,noURL,0.9
1432,noURL,0.9
1433,noURL,0.85
1434,noURL,0.95
1435,noURL,0.95
1436,noURL,0.85
1437,noURL,0.99
1438,noURL,1.0
1439,noURL,0.95
1440,noURL,1.0
1441,noURL,1.0
1442,noURL,1.0
1443,noURL,0.95
1444,noURL,0.99
1445,noURL,1.0
1446,noURL,0.85
1447,noURL,1.0
1448,noURL,1.0
1449,noURL,1.0
1450,noURL,0.95
1451,noURL,1.0
1452,noURL,1.0
1453,noURL,1.0
1454,noURL,1.0
1455,noURL,1.0
1456,noURL,0.95
1457,noURL,1.0
1458,noURL,0.95
1459,noURL,1.0
1460,noURL,0.99
1461,noURL,1.0
1462,noURL,1.0
1463,noURL,1.0
1464,noURL,0.99
1465,noURL,1.0
1466,noURL,1.0
1467,noURL,1.0
1468,noURL,1.0
1469,noURL,1.0
1470,noURL,1.0
1471,noURL,0.95
1472,noURL,0.95
1473,noURL,0.95
1474,noURL,0.99
1475,noURL,0.99
1476,noURL,1.0
1477,noURL,1.0
1478,noURL,0.99
1479,noURL,1.0
1480,noURL,0.95
1481,noURL,0.95
1482,noURL,0.95
1483,noURL,0.95
1484,noURL,0.95
1485,noURL,0.95
1486,noURL,0.99
1487,noURL,0.95
1488,noURL,1.0
1489,noURL,0.1
1490,noURL,1.0
1491,noURL,0.95
1492,noURL,1.0
1493,noURL,0.99
1494,noURL,1.0
1495,noURL,1.0
1496,noURL,0.95
1497,noURL,1.0
1498,noURL,1.0
1499,noURL,1.0
1500,noURL,1.0
1501,noURL,1.0
1502,noURL,0.85
1503,noURL,0.99
1504,noURL,1.0
1505,noURL,1.0
1506,noURL,0.95
1507,noURL,0.2
1508,noURL,1.0
1509,noURL,1.0
1510,noURL,1.0
1511,noURL,1.0
1512,noURL,1.0
1513,noURL,0.95
1514,noURL,0.85
1515,noURL,1.0
1516,noURL,1.0
1517,noURL,1.0
1518,noURL,1.0
1519,noURL,1.0
1520,noURL,0.95
1521,noURL,0.99
1522,noURL,1.0
1523,noURL,0.99
1524,noURL,1.0
1525,noURL,0.95
1526,noURL,0.95
1527,noURL,0.95
1528,noURL,0.85
1529,noURL,0.95
1530,noURL,0.95
1531,noURL,0.95
1532,noURL,0.95
1533,noURL,0.95
1534,noURL,1.0
1535,noURL,0.85
1536,noURL,0.95
1537,noURL,0.95
1538,noURL,0.85
1539,noURL,0.95
1540,noURL,0.85
1541,noURL,0.95
1542,noURL,0.95
1543,noURL,0.95
1544,noURL,0.99
1545,noURL,0.95
1546,noURL,0.95
1547,noURL,0.95
1548,noURL,0.95
1549,noURL,0.95
1550,noURL,0.95
1551,noURL,0.85
1552,noURL,0.9
1553,noURL,0.95
1554,noURL,0.95
1555,noURL,0.85
1556,noURL,0.95
1557,noURL,0.95
1558,noURL,0.9
1559,noURL,0.95
1560,noURL,0.95
1561,noURL,0.95
1562,noURL,0.99
1563,noURL,0.1
1564,noURL,0.95
1565,noURL,0.95
1566,noURL,0.85
1567,noURL,0.85
1568,noURL,0.85
1569,noURL,1.0
1570,noURL,0.95
1571,noURL,0.85
1572,noURL,0.95
1573,noURL,0.85
1574,noURL,1.0
1575,noURL,0.95
1576,noURL,1.0
1577,noURL,0.9
1578,noURL,1.0
1579,noURL,1.0
1580,noURL,1.0
1581,noURL,1.0
1582,noURL,0.95
1583,noURL,0.95
1584,noURL,0.95
1585,noURL,0.95
1586,noURL,0.95
1587,noURL,1.0
1588,noURL,0.95
1589,noURL,0.85
1590,noURL,1.0
1591,noURL,1.0
1592,noURL,0.99
1593,noURL,0.85
1594,noURL,1.0
1595,noURL,0.1
1596,noURL,0.85
1597,noURL,0.85
1598,noURL,0.95
1599,noURL,0.95
1600,noURL,0.95
1601,noURL,1.0
1602,noURL,1.0
1603,noURL,0.95
1604,noURL,1.0
1605,noURL,0.95
1606,noURL,1.0
1607,noURL,0.95
1608,noURL,0.95
1609,noURL,1.0
1610,noURL,0.95
1611,noURL,0.95
1612,noURL,1.0
1613,noURL,1.0
1614,noURL,0.95
1615,noURL,1.0
1616,noURL,1.0
1617,noURL,0.95
1618,noURL,1.0
1619,noURL,0.95
1620,noURL,0.95
1621,noURL,0.95
1622,noURL,0.95
1623,noURL,0.95
1624,noURL,0.95
1625,noURL,0.95
1626,noURL,0.95
1627,noURL,0.95
1628,noURL,0.9
1629,noURL,1.0
1630,noURL,1.0
1631,noURL,0.99
1632,noURL,1.0
1633,noURL,1.0
1634,noURL,0.85
1635,noURL,1.0
1636,noURL,0.95
1637,noURL,0.95
1638,noURL,1.0
1639,noURL,1.0
1640,noURL,0.95
1641,noURL,0.95
1642,noURL,0.85
1643,noURL,0.95
1644,noURL,0.95
1645,noURL,0.95
1646,noURL,0.95
1647,noURL,0.85
1648,noURL,0.95
1649,noURL,1.0
1650,noURL,0.1
1651,noURL,0.95
1652,noURL,0.95
1653,noURL,0.95
1654,noURL,0.95
1655,noURL,0.95
1656,noURL,1.0
1657,noURL,1.0
1658,noURL,0.95
1659,noURL,0.95
1660,noURL,0.95
1661,noURL,0.95
1662,noURL,0.85
1663,noURL,0.95
1664,noURL,0.95
1665,noURL,0.9
1666,noURL,0.95
1667,noURL,0.95
1668,noURL,0.95
1669,noURL,0.95
1670,noURL,0.95
1671,noURL,0.85
1672,noURL,0.95
1673,noURL,0.95
1674,noURL,1.0
1675,noURL,0.05
1676,noURL,0.05
1677,noURL,0.05
1678,noURL,0.05
1679,noURL,0.05
1680,noURL,0.05
1681,noURL,0.05
1682,noURL,0.05
1683,noURL,0.05
1684,noURL,0.05
1685,noURL,0.05
1686,noURL,0.05
1687,noURL,0.05
1688,noURL,0.05
1689,noURL,0.75
1690,noURL,0.1
1691,noURL,0.05
1692,noURL,0.1
1693,noURL,0.05
1694,noURL,0.05
1695,noURL,0.05
1696,noURL,0.05
1697,noURL,0.1
1698,noURL,0.05
1699,noURL,0.05
1700,noURL,0.05
1701,noURL,0.1
1702,noURL,0.85
1703,noURL,0.05
1704,noURL,0.1
1705,noURL,0.05
1706,noURL,0.1
1707,noURL,0.05
1708,noURL,0.1
1709,noURL,0.1
1710,noURL,0.05
1711,noURL,0.05
1712,noURL,0.1
1713,noURL,0.1
1714,noURL,0.05
1715,noURL,0.05
1716,noURL,0.05
1717,noURL,0.05
1718,noURL,0.1
1719,noURL,0.05
1720,noURL,0.05
1721,noURL,0.05
1722,noURL,0.05
1723,noURL,0.05
1724,noURL,0.05
1725,noURL,0.95
1726,noURL,0.95
1727,noURL,0.95
1728,noURL,0.95
1729,noURL,0.9
1730,noURL,0.85
1731,noURL,0.95
1732,noURL,0.9
1733,noURL,1.0
1734,noURL,0.95
1735,noURL,1.0
1736,noURL,0.95
1737,noURL,0.95
1738,noURL,0.1
1739,noURL,0.95
1740,noURL,0.05
1741,noURL,0.85
1742,noURL,0.85
1743,noURL,0.95
1744,noURL,1.0
1745,noURL,1.0
1746,noURL,1.0
1747,noURL,0.95
1748,noURL,0.99
1749,noURL,1.0
1750,noURL,1.0
1751,noURL,1.0
1752,noURL,1.0
1753,noURL,0.95
1754,noURL,1.0
1755,noURL,1.0
1756,noURL,0.95
1757,noURL,0.9
1758,noURL,0.99
1759,noURL,1.0
1760,noURL,1.0
1761,noURL,0.95
1762,noURL,0.99
1763,noURL,0.95
1764,noURL,1.0
1765,noURL,1.0
1766,noURL,0.95
1767,noURL,1.0
1768,noURL,0.95
1769,noURL,0.1
1770,noURL,0.95
1771,noURL,1.0
1772,noURL,0.85
1773,noURL,1.0
1774,noURL,0.95
1775,noURL,0.95
1776,noURL,0.95
1777,noURL,0.95
1778,noURL,1.0
1779,noURL,0.95
1780,noURL,1.0
1781,noURL,1.0
1782,noURL,1.0
1783,noURL,0.99
1784,noURL,1.0
1785,noURL,0.85
1786,noURL,0.85
1787,noURL,0.85
1788,noURL,0.95
1789,noURL,1.0
1790,noURL,0.95
1791,noURL,0.9
1792,noURL,1.0
1793,noURL,1.0
1794,noURL,1.0
1795,noURL,1.0
1796,noURL,0.95
1797,noURL,0.85
1798,noURL,0.95
1799,noURL,0.95
1800,noURL,0.95
1801,noURL,0.95
1802,noURL,0.95
1803,noURL,0.85
1804,noURL,0.99
1805,noURL,1.0
1806,noURL,0.95
1807,noURL,0.95
1808,noURL,1.0
1809,noURL,1.0
1810,noURL,0.99
1811,noURL,1.0
1812,noURL,1.0
1813,noURL,1.0
1814,noURL,0.95
1815,noURL,0.95
1816,noURL,0.95
1817,noURL,1.0
1818,noURL,1.0
1819,noURL,0.9
1820,noURL,0.95
1821,noURL,0.9
1822,noURL,0.95
1823,noURL,0.95
1824,noURL,0.95
1825,noURL,1.0
1826,noURL,1.0
1827,noURL,0.9
1828,noURL,1.0
1829,noURL,0.95
1830,noURL,1.0
1831,noURL,1.0
1832,noURL,1.0
1833,noURL,0.95
1834,noURL,0.95
1835,noURL,1.0
1836,noURL,0.99
1837,noURL,0.85
1838,noURL,1.0
1839,noURL,0.95
1840,noURL,0.95
1841,noURL,0.9
1842,noURL,0.95
1843,noURL,0.95
1844,noURL,0.95
1845,noURL,0.95
1846,noURL,0.99
1847,noURL,1.0
1848,noURL,1.0
1849,noURL,0.99
1850,noURL,1.0
1851,noURL,0.95
1852,noURL,1.0
1853,noURL,0.95
1854,noURL,0.9
1855,noURL,0.95
1856,noURL,1.0
1857,noURL,0.85
1858,noURL,0.99
1859,noURL,0.95
1860,noURL,1.0
1861,noURL,1.0
1862,noURL,1.0
1863,noURL,1.0
1864,noURL,0.95
1865,noURL,0.99
1866,noURL,1.0
1867,noURL,1.0
1868,noURL,1.0
1869,noURL,1.0
1870,noURL,1.0
1871,noURL,0.95
1872,noURL,0.95
1873,noURL,1.0
1874,noURL,0.95
1875,noURL,1.0
1876,noURL,1.0
1877,noURL,0.95
1878,noURL,0.95
1879,noURL,0.9
1880,noURL,0.95
1881,noURL,0.85
1882,noURL,0.95
1883,noURL,0.95
1884,noURL,0.95
1885,noURL,1.0
1886,noURL,0.95
1887,noURL,0.99
1888,noURL,1.0
1889,noURL,1.0
1890,noURL,1.0
1891,noURL,1.0
1892,noURL,1.0
1893,noURL,0.95
1894,noURL,0.95
1895,noURL,0.95
1896,noURL,0.95
1897,noURL,0.99
1898,noURL,1.0
1899,noURL,1.0
1900,noURL,0.95
1901,noURL,1.0
1902,noURL,1.0
1903,noURL,1.0
1904,noURL,0.95
1905,noURL,1.0
1906,noURL,0.95
1907,noURL,0.95
1908,noURL,0.1
1909,noURL,1.0
1910,noURL,0.85
1911,noURL,1.0
1912,noURL,1.0
1913,noURL,0.99
1914,noURL,0.95
1915,noURL,0.99
1916,noURL,1.0
1917,noURL,1.0
1918,noURL,1.0
1919,noURL,0.95
1920,noURL,0.05
1921,noURL,0.95
1922,noURL,0.85
1923,noURL,0.85
1924,noURL,0.95
1925,noURL,0.95
1926,noURL,0.95
1927,noURL,0.85
1928,noURL,0.95
1929,noURL,0.9
1930,noURL,0.95
1931,noURL,0.95
1932,noURL,0.95
1933,noURL,0.95
1934,noURL,0.95
1935,noURL,0.85
1936,noURL,0.95
1937,noURL,0.95
1938,noURL,0.85
1939,noURL,0.95
1940,noURL,0.85
1941,noURL,0.95
1942,noURL,0.85
1943,noURL,1.0
1944,noURL,0.99
1945,noURL,0.99
1946,noURL,1.0
1947,noURL,0.99
1948,noURL,0.95
1949,noURL,0.95
1950,noURL,0.95
1951,noURL,0.95
1952,noURL,0.95
1953,noURL,0.95
1954,noURL,0.95
1955,noURL,0.9
1956,noURL,0.95
1957,noURL,0.95
1958,noURL,0.95
1959,noURL,0.99
1960,noURL,1.0
1961,noURL,0.95
1962,noURL,0.85
1963,noURL,0.95
1964,noURL,1.0
1965,noURL,0.99
1966,noURL,1.0
1967,noURL,1.0
1968,noURL,0.95
1969,noURL,0.95
1970,noURL,0.85
1971,noURL,0.85
1972,noURL,0.95
1973,noURL,0.95
1974,noURL,1.0
1975,noURL,0.1
1976,noURL,0.05
1977,noURL,0.05
1978,noURL,0.05
1979,noURL,0.05
1980,noURL,0.05
1981,noURL,0.05
1982,noURL,0.05
1983,noURL,0.85
1984,noURL,0.05
1985,noURL,0.05
1986,noURL,0.1
1987,noURL,0.05
1988,noURL,0.05
1989,noURL,0.05
1990,noURL,0.05
1991,noURL,0.05
1992,noURL,0.05
1993,noURL,0.05
1994,noURL,0.05
1995,noURL,0.05
1996,noURL,0.05
1997,noURL,0.05
1998,noURL,0.85
1999,noURL,0.1
2000,noURL,0.99
2001,noURL,0.95
2002,noURL,1.0
2003,noURL,0.95
2004,noURL,0.95
2005,noURL,0.95
2006,noURL,1.0
2007,noURL,0.99
2008,noURL,0.95
2009,noURL,0.95
2010,noURL,1.0
2011,noURL,1.0
2012,noURL,1.0
2013,noURL,1.0
2014,noURL,1.0
2015,noURL,0.85
2016,noURL,0.95
2017,noURL,0.95
2018,noURL,0.95
2019,noURL,1.0
2020,noURL,0.95
2021,noURL,0.95
2022,noURL,1.0
2023,noURL,0.95
2024,noURL,0.99
2025,noURL,1.0
2026,noURL,1.0
2027,noURL,1.0
2028,noURL,0.99
2029,noURL,1.0
2030,noURL,0.99
2031,noURL,0.95
2032,noURL,0.95
2033,noURL,1.0
2034,noURL,0.95
2035,noURL,0.95
2036,noURL,0.85
2037,noURL,0.95
2038,noURL,0.95
2039,noURL,0.95
2040,noURL,0.95
2041,noURL,0.95
2042,noURL,0.95
2043,noURL,0.95
2044,noURL,0.95
2045,noURL,0.95
2046,noURL,0.95
2047,noURL,1.0
2048,noURL,0.85
2049,noURL,0.95
2050,noURL,0.95
2051,noURL,0.95
2052,noURL,0.95
2053,noURL,0.95
2054,noURL,0.95
2055,noURL,0.95
2056,noURL,0.95
2057,noURL,1.0
2058,noURL,0.95
2059,noURL,0.95
2060,noURL,0.95
2061,noURL,0.95
2062,noURL,0.95
2063,noURL,0.95
2064,noURL,0.9
2065,noURL,0.95
2066,noURL,0.95
2067,noURL,0.85
2068,noURL,0.95
2069,noURL,0.95
2070,noURL,0.95
2071,noURL,0.95
2072,noURL,0.95
2073,noURL,0.95
2074,noURL,0.95
2075,noURL,1.0
2076,noURL,1.0
2077,noURL,1.0
2078,noURL,0.99
2079,noURL,0.85
2080,noURL,0.9
2081,noURL,0.95
2082,noURL,1.0
2083,noURL,0.95
2084,noURL,0.95
2085,noURL,1.0
2086,noURL,0.99
2087,noURL,0.99
2088,noURL,1.0
2089,noURL,1.0
2090,noURL,1.0
2091,noURL,0.95
2092,noURL,0.9
2093,noURL,0.85
2094,noURL,0.95
2095,noURL,0.95
2096,noURL,0.95
2097,noURL,0.85
2098,noURL,0.95
2099,noURL,0.95
2100,noURL,0.95
2101,noURL,0.95
2102,noURL,0.99
2103,noURL,0.95
2104,noURL,0.99
2105,noURL,1.0
2106,noURL,0.85
2107,noURL,0.95
2108,noURL,0.95
2109,noURL,0.1
2110,noURL,0.99
2111,noURL,1.0
2112,noURL,1.0
2113,noURL,0.95
2114,noURL,1.0
2115,noURL,0.9
2116,noURL,0.9
2117,noURL,0.85
2118,noURL,0.95
2119,noURL,0.95
2120,noURL,0.95
2121,noURL,0.95
2122,noURL,0.95
2123,noURL,0.95
2124,noURL,1.0
2125,noURL,1.0
2126,noURL,1.0
2127,noURL,0.99
2128,noURL,1.0
2129,noURL,1.0
2130,noURL,1.0
2131,noURL,1.0
2132,noURL,0.95
2133,noURL,1.0
2134,noURL,0.99
2135,noURL,0.99
2136,noURL,1.0
2137,noURL,1.0
2138,noURL,1.0
2139,noURL,1.0
2140,noURL,1.0
2141,noURL,0.9
2142,noURL,0.95
2143,noURL,0.85
2144,noURL,0.85
2145,noURL,0.95
2146,noURL,0.95
2147,noURL,0.85
2148,noURL,0.95
2149,noURL,0.95
2150,noURL,0.95
2151,noURL,0.85
2152,noURL,0.85
2153,noURL,1.0
2154,noURL,0.95
2155,noURL,0.9
2156,noURL,0.99
2157,noURL,0.95
2158,noURL,0.9
2159,noURL,0.9
2160,noURL,0.95
2161,noURL,1.0
2162,noURL,0.99
2163,noURL,1.0
2164,noURL,0.85
2165,noURL,0.99
2166,noURL,0.95
2167,noURL,1.0
2168,noURL,1.0
2169,noURL,1.0
2170,noURL,1.0
2171,noURL,1.0
2172,noURL,1.0
2173,noURL,0.95
2174,noURL,0.95
2175,noURL,0.85
2176,noURL,0.85
2177,noURL,0.05
2178,noURL,0.95
2179,noURL,0.85
2180,noURL,0.95
2181,noURL,0.99
2182,noURL,1.0
2183,noURL,1.0
2184,noURL,1.0
2185,noURL,1.0
2186,noURL,1.0
2187,noURL,0.99
2188,noURL,0.99
2189,noURL,1.0
2190,noURL,1.0
2191,noURL,1.0
2192,noURL,1.0
2193,noURL,1.0
2194,noURL,1.0
2195,noURL,1.0
2196,noURL,1.0
2197,noURL,0.95
2198,noURL,1.0
2199,noURL,0.95
2200,noURL,0.95
2201,noURL,1.0
2202,noURL,1.0
2203,noURL,0.95
2204,noURL,0.85
2205,noURL,1.0
2206,noURL,0.95
2207,noURL,1.0
2208,noURL,1.0
2209,noURL,1.0
2210,noURL,0.95
2211,noURL,0.95
2212,noURL,1.0
2213,noURL,1.0
2214,noURL,0.95
2215,noURL,1.0
2216,noURL,1.0
2217,noURL,1.0
2218,noURL,1.0
2219,noURL,0.99
2220,noURL,1.0
2221,noURL,0.95
2222,noURL,0.85
2223,noURL,0.95
2224,noURL,0.95
2225,noURL,0.85
2226,noURL,0.95
2227,noURL,1.0
2228,noURL,1.0
2229,noURL,1.0
2230,noURL,0.95
2231,noURL,1.0
2232,noURL,1.0
2233,noURL,1.0
2234,noURL,1.0
2235,noURL,0.99
2236,noURL,1.0
2237,noURL,1.0
2238,noURL,1.0
2239,noURL,0.95
2240,noURL,1.0
2241,noURL,0.95
2242,noURL,0.95
2243,noURL,0.95
2244,noURL,1.0
2245,noURL,1.0
2246,noURL,1.0
2247,noURL,1.0
2248,noURL,1.0
2249,noURL,1.0
2250,noURL,0.1
2251,noURL,0.05
2252,noURL,0.1
2253,noURL,0.05
2254,noURL,0.05
2255,noURL,0.05
2256,noURL,0.05
2257,noURL,0.05
2258,noURL,0.05
2259,noURL,0.05
2260,noURL,0.05
2261,noURL,0.1
2262,noURL,0.05
2263,noURL,0.05
2264,noURL,0.05
2265,noURL,0.05
2266,noURL,0.05
2267,noURL,0.05
2268,noURL,0.05
2269,noURL,0.05
2270,noURL,0.05
2271,noURL,0.05
2272,noURL,0.05
2273,noURL,0.05
2274,noURL,0.05
2275,noURL,0.95
2276,noURL,0.85
2277,noURL,0.95
2278,noURL,0.95
2279,noURL,1.0
2280,noURL,0.99
2281,noURL,0.85
2282,noURL,0.95
2283,noURL,1.0
2284,noURL,1.0
2285,noURL,1.0
2286,noURL,0.1
2287,noURL,0.95
2288,noURL,0.95
2289,noURL,0.99
2290,noURL,1.0
2291,noURL,1.0
2292,noURL,1.0
2293,noURL,1.0
2294,noURL,0.95
2295,noURL,0.95
2296,noURL,0.95
2297,noURL,0.95
2298,noURL,1.0
2299,noURL,1.0
2300,noURL,1.0
2301,noURL,0.95
2302,noURL,0.99
2303,noURL,0.99
2304,noURL,1.0
2305,noURL,1.0
2306,noURL,1.0
2307,noURL,0.99
2308,noURL,1.0
2309,noURL,0.95
2310,noURL,0.99
2311,noURL,1.0
2312,noURL,1.0
2313,noURL,1.0
2314,noURL,1.0
2315,noURL,1.0
2316,noURL,0.99
2317,noURL,1.0
2318,noURL,0.85
2319,noURL,1.0
2320,noURL,0.95
2321,noURL,0.95
2322,noURL,0.1
2323,noURL,0.1
2324,noURL,0.95
2325,noURL,0.85
2326,noURL,0.95
2327,noURL,0.95
2328,noURL,0.85
2329,noURL,0.95
2330,noURL,0.99
2331,noURL,0.85
2332,noURL,0.85
2333,noURL,0.85
2334,noURL,0.95
2335,noURL,0.85
2336,noURL,0.95
2337,noURL,0.95
2338,noURL,0.9
2339,noURL,0.95
2340,noURL,1.0
2341,noURL,0.95
2342,noURL,0.95
2343,noURL,1.0
2344,noURL,0.95
2345,noURL,0.95
2346,noURL,1.0
2347,noURL,1.0
2348,noURL,1.0
2349,noURL,1.0
2350,noURL,0.95
2351,noURL,1.0
2352,noURL,0.95
2353,noURL,1.0
2354,noURL,1.0
2355,noURL,0.85
2356,noURL,0.95
2357,noURL,1.0
2358,noURL,0.95
2359,noURL,0.95
2360,noURL,0.95
2361,noURL,0.95
2362,noURL,0.95
2363,noURL,0.1
2364,noURL,0.95
2365,noURL,1.0
2366,noURL,0.95
2367,noURL,0.95
2368,noURL,0.95
2369,noURL,0.95
2370,noURL,0.95
2371,noURL,1.0
2372,noURL,1.0
2373,noURL,0.85
2374,noURL,0.9
2375,noURL,1.0
2376,noURL,1.0
2377,noURL,1.0
2378,noURL,1.0
2379,noURL,0.95
2380,noURL,0.85
2381,noURL,0.99
2382,noURL,0.95
2383,noURL,0.9
2384,noURL,0.95
2385,noURL,0.9
2386,noURL,0.95
2387,noURL,0.95
2388,noURL,0.95
2389,noURL,0.95
2390,noURL,0.95
2391,noURL,1.0
2392,noURL,0.95
2393,noURL,0.95
2394,noURL,0.95
2395,noURL,0.95
2396,noURL,0.99
2397,noURL,0.99
2398,noURL,1.0
2399,noURL,1.0
2400,noURL,0.95
2401,noURL,0.95
2402,noURL,0.95
2403,noURL,0.95
2404,noURL,0.95
2405,noURL,0.85
2406,noURL,0.95
2407,noURL,0.95
2408,noURL,0.95
2409,noURL,0.95
2410,noURL,0.95
2411,noURL,0.85
2412,noURL,0.85
2413,noURL,0.9
2414,noURL,0.95
2415,noURL,0.95
2416,noURL,0.95
2417,noURL,0.95
2418,noURL,0.9
2419,noURL,0.95
2420,noURL,0.95
2421,noURL,0.95
2422,noURL,0.85
2423,noURL,0.95
2424,noURL,0.95
2425,noURL,0.95
2426,noURL,0.95
2427,noURL,0.95
2428,noURL,0.85
2429,noURL,1.0
2430,noURL,0.95
2431,noURL,0.85
2432,noURL,0.95
2433,noURL,1.0
2434,noURL,1.0
2435,noURL,1.0
2436,noURL,0.95
2437,noURL,1.0
2438,noURL,1.0
2439,noURL,0.9
2440,noURL,0.95
2441,noURL,0.95
2442,noURL,0.95
2443,noURL,0.95
2444,noURL,0.95
2445,noURL,0.95
2446,noURL,0.95
2447,noURL,0.95
2448,noURL,0.85
2449,noURL,0.95
2450,noURL,0.95
2451,noURL,0.95
2452,noURL,1.0
2453,noURL,1.0
2454,noURL,1.0
2455,noURL,1.0
2456,noURL,1.0
2457,noURL,1.0
2458,noURL,1.0
2459,noURL,1.0
2460,noURL,1.0
2461,noURL,1.0
2462,noURL,0.99
2463,noURL,0.95
2464,noURL,0.95
2465,noURL,0.95
2466,noURL,1.0
2467,noURL,0.95
2468,noURL,1.0
2469,noURL,1.0
2470,noURL,0.95
2471,noURL,0.95
2472,noURL,0.95
2473,noURL,0.99
2474,noURL,0.85
2475,noURL,0.95
2476,noURL,0.95
2477,noURL,1.0
2478,noURL,1.0
2479,noURL,0.95
2480,noURL,0.95
2481,noURL,0.85
2482,noURL,0.95
2483,noURL,1.0
2484,noURL,0.95
2485,noURL,0.99
2486,noURL,1.0
2487,noURL,1.0
2488,noURL,1.0
2489,noURL,0.95
2490,noURL,0.95
2491,noURL,1.0
2492,noURL,0.85
2493,noURL,0.95
2494,noURL,1.0
2495,noURL,0.1
2496,noURL,0.95
2497,noURL,0.85
2498,noURL,1.0
2499,noURL,0.95
2500,noURL,1.0
2501,noURL,0.85
2502,noURL,1.0
2503,noURL,0.95
2504,noURL,0.95
2505,noURL,0.95
2506,noURL,1.0
2507,noURL,0.99
2508,noURL,1.0
2509,noURL,1.0
2510,noURL,1.0
2511,noURL,1.0
2512,noURL,1.0
2513,noURL,1.0
2514,noURL,0.99
2515,noURL,0.99
2516,noURL,0.99
2517,noURL,1.0
2518,noURL,1.0
2519,noURL,0.95
2520,noURL,0.95
2521,noURL,0.95
2522,noURL,1.0
2523,noURL,1.0
2524,noURL,1.0
2525,noURL,0.05
2526,noURL,0.05
2527,noURL,0.05
2528,noURL,0.05
2529,noURL,0.1
2530,noURL,0.1
2531,noURL,0.05
2532,noURL,0.05
2533,noURL,0.05
2534,noURL,0.05
2535,noURL,0.05
2536,noURL,0.1
2537,noURL,0.05
2538,noURL,0.1
2539,noURL,0.05
2540,noURL,0.05
2541,noURL,0.85
2542,noURL,0.05
2543,noURL,0.05
2544,noURL,0.05
2545,noURL,0.05
2546,noURL,0.05
2547,noURL,0.05
2548,noURL,0.05
2549,noURL,0.05
2550,noURL,1.0
2551,noURL,0.95
2552,noURL,0.85
2553,noURL,0.95
2554,noURL,0.95
2555,noURL,1.0
2556,noURL,0.85
2557,noURL,1.0
2558,noURL,1.0
2559,noURL,1.0
2560,noURL,0.99
2561,noURL,1.0
2562,noURL,0.95
2563,noURL,1.0
2564,noURL,0.95
2565,noURL,0.95
2566,noURL,0.95
2567,noURL,0.95
2568,noURL,0.85
2569,noURL,0.95
2570,noURL,0.95
2571,noURL,0.95
2572,noURL,1.0
2573,noURL,1.0
2574,noURL,1.0
2575,noURL,1.0
2576,noURL,1.0
2577,noURL,0.99
2578,noURL,0.95
2579,noURL,0.95
2580,noURL,0.95
2581,noURL,0.95
2582,noURL,0.95
2583,noURL,1.0
2584,noURL,1.0
2585,noURL,0.95
2586,noURL,0.85
2587,noURL,1.0
2588,noURL,0.99
2589,noURL,0.95
2590,noURL,0.95
2591,noURL,0.9
2592,noURL,1.0
2593,noURL,0.99
2594,noURL,1.0
2595,noURL,1.0
2596,noURL,0.95
2597,noURL,1.0
2598,noURL,0.95
2599,noURL,0.95
2600,noURL,0.95
2601,noURL,0.95
2602,noURL,0.95
2603,noURL,0.95
2604,noURL,0.95
2605,noURL,0.95
2606,noURL,0.85
2607,noURL,0.95
2608,noURL,0.95
2609,noURL,1.0
2610,noURL,0.95
2611,noURL,0.99
2612,noURL,1.0
2613,noURL,1.0
2614,noURL,0.99
2615,noURL,0.95
2616,noURL,0.95
2617,noURL,0.95
2618,noURL,0.95
2619,noURL,0.95
2620,noURL,0.95
2621,noURL,1.0
2622,noURL,1.0
2623,noURL,1.0
2624,noURL,0.99
2625,noURL,0.85
2626,noURL,1.0
2627,noURL,1.0
2628,noURL,0.95
2629,noURL,0.95
2630,noURL,0.85
2631,noURL,0.95
2632,noURL,1.0
2633,noURL,0.95
